Order Date,Ship Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Sale Price,Quantity,Discount,Turnover,Ship Mode,Segment,City,State,Region,Country,Postal Code
06-12-2016,06/15/2016,SC-20725,Steven Cartwright,FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings,47.04,3,0,141.12,First Class,Consumer,Wilmington,Delaware,East,United States,19805
06-12-2016,06/15/2016,SC-20725,Steven Cartwright,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,30.84,4,0,123.36,First Class,Consumer,Wilmington,Delaware,East,United States,19805
06-12-2016,06/15/2016,SC-20725,Steven Cartwright,OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,Storage,226.56,6,0,1359.36,First Class,Consumer,Wilmington,Delaware,East,United States,19805
06-12-2016,06/15/2016,SC-20725,Steven Cartwright,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,115.02,9,0,1035.18,First Class,Consumer,Wilmington,Delaware,East,United States,19805
06-12-2016,06/15/2016,SC-20725,Steven Cartwright,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,68.04,7,0,476.28,First Class,Consumer,Wilmington,Delaware,East,United States,19805
12/26/2014,12/28/2014,AD-10180,Alan Dominguez,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,600.558,3,0.3,1801.674,Second Class,Home Office,Houston,Texas,Central,United States,77041
09/20/2014,09/25/2014,PF-19165,Philip Fox,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Furniture,Tables,617.7,6,0.5,3706.2,Standard Class,Consumer,Bloomington,Illinois,Central,United States,61701
11-05-2017,11-12-2017,TS-21610,Troy Staebel,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,2.388,2,0.7,4.776,Standard Class,Consumer,Phoenix,Arizona,West,United States,85023
11-05-2017,11-12-2017,TS-21610,Troy Staebel,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,243.992,7,0.2,1707.944,Standard Class,Consumer,Phoenix,Arizona,West,United States,85023
11-06-2016,11-10-2016,LS-16975,Lindsay Shagiari,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,81.424,2,0.2,162.848,Second Class,Home Office,Los Angeles,California,West,United States,90004
11-06-2016,11-10-2016,LS-16975,Lindsay Shagiari,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,238.56,3,0,715.68,Second Class,Home Office,Los Angeles,California,West,United States,90004
02-02-2017,02-05-2017,DW-13585,Dorothy Wardle,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,59.97,5,0.4,299.85,First Class,Corporate,Columbus,Ohio,East,United States,43229
02-02-2017,02-05-2017,DW-13585,Dorothy Wardle,OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,78.304,2,0.2,156.608,First Class,Corporate,Columbus,Ohio,East,United States,43229
02-02-2017,02-05-2017,DW-13585,Dorothy Wardle,OFF-FA-10002780,Staples,Office Supplies,Fasteners,21.456,9,0.2,193.104,First Class,Corporate,Columbus,Ohio,East,United States,43229
10/13/2016,10/19/2016,LC-16885,Lena Creighton,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,20.04,3,0,60.12,Standard Class,Consumer,Roseville,California,West,United States,95661
10/13/2016,10/19/2016,LC-16885,Lena Creighton,OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,35.44,1,0,35.44,Standard Class,Consumer,Roseville,California,West,United States,95661
10/13/2016,10/19/2016,LC-16885,Lena Creighton,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,11.52,4,0,46.08,Standard Class,Consumer,Roseville,California,West,United States,95661
10/13/2016,10/19/2016,LC-16885,Lena Creighton,OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,4.02,2,0,8.04,Standard Class,Consumer,Roseville,California,West,United States,95661
10/13/2016,10/19/2016,LC-16885,Lena Creighton,OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,76.176,3,0.2,228.528,Standard Class,Consumer,Roseville,California,West,United States,95661
10/13/2016,10/19/2016,LC-16885,Lena Creighton,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,65.88,6,0,395.28,Standard Class,Consumer,Roseville,California,West,United States,95661
10/13/2016,10/19/2016,LC-16885,Lena Creighton,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,43.12,14,0,603.68,Standard Class,Consumer,Roseville,California,West,United States,95661
09-05-2016,09-07-2016,JD-15895,Jonathan Doherty,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,82.8,2,0.2,165.6,Second Class,Corporate,Philadelphia,Pennsylvania,East,United States,19140
09/18/2017,09/23/2017,SH-19975,Sally Hughsby,OFF-AR-10000940,Newell 343,Office Supplies,Art,8.82,3,0,26.46,Standard Class,Corporate,San Francisco,California,West,United States,94122
09/18/2017,09/23/2017,SH-19975,Sally Hughsby,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,10.86,3,0,32.58,Standard Class,Corporate,San Francisco,California,West,United States,94122
09/18/2017,09/23/2017,SH-19975,Sally Hughsby,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,143.7,3,0,431.1,Standard Class,Corporate,San Francisco,California,West,United States,94122
12/22/2017,12/27/2017,SG-20080,Sandra Glassco,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,839.43,3,0,2518.29,Standard Class,Consumer,Independence,Missouri,Central,United States,64055
09-07-2015,09-12-2015,HA-14920,Helen Andreada,OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,Storage,671.93,7,0,4703.51,Standard Class,Consumer,Pasadena,California,West,United States,91104
10/22/2014,10/28/2014,MG-17680,Maureen Gastineau,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,93.888,4,0.2,375.552,Standard Class,Home Office,Newark,Ohio,East,United States,43055
12-05-2016,12-09-2016,JE-16165,Justin Ellison,TEC-PH-10000215,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,Technology,Phones,384.45,11,0,4228.95,Standard Class,Corporate,Franklin,Wisconsin,Central,United States,53132
12-05-2016,12-09-2016,JE-16165,Justin Ellison,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,149.97,3,0,449.91,Standard Class,Corporate,Franklin,Wisconsin,Central,United States,53132
12-05-2016,12-09-2016,JE-16165,Justin Ellison,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,1951.84,8,0,15614.72,Standard Class,Corporate,Franklin,Wisconsin,Central,United States,53132
12-05-2016,12-09-2016,JE-16165,Justin Ellison,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,171.55,5,0,857.75,Standard Class,Corporate,Franklin,Wisconsin,Central,United States,53132
03/13/2016,03/16/2016,TW-21025,Tamara Willingham,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,157.92,5,0.2,789.6,First Class,Home Office,Scottsdale,Arizona,West,United States,85254
03/13/2016,03/16/2016,TW-21025,Tamara Willingham,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,Technology,Phones,203.184,2,0.2,406.368,First Class,Home Office,Scottsdale,Arizona,West,United States,85254
05/31/2015,06-02-2015,SP-20650,Stephanie Phelps,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,58.38,7,0,408.66,First Class,Corporate,San Jose,California,West,United States,95123
05/31/2015,06-02-2015,SP-20650,Stephanie Phelps,OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,105.52,4,0,422.08,First Class,Corporate,San Jose,California,West,United States,95123
05/31/2015,06-02-2015,SP-20650,Stephanie Phelps,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,80.88,6,0,485.28,First Class,Corporate,San Jose,California,West,United States,95123
05/28/2015,06-03-2015,NK-18490,Neil Knudson,OFF-AR-10001547,Newell 311,Office Supplies,Art,6.63,3,0,19.89,Standard Class,Home Office,Seattle,Washington,West,United States,98105
03-01-2014,03-06-2014,DB-13060,Dave Brooks,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,457.568,2,0.2,915.136,Second Class,Consumer,Seattle,Washington,West,United States,98115
11/20/2016,11/24/2016,NP-18670,Nora Paige,OFF-LA-10002475,Avery 519,Office Supplies,Labels,14.62,2,0,29.24,Standard Class,Consumer,Edmond,Oklahoma,Central,United States,73034
11/20/2016,11/24/2016,NP-18670,Nora Paige,TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones,944.93,7,0,6614.51,Standard Class,Consumer,Edmond,Oklahoma,Central,United States,73034
05-11-2016,05-12-2016,TT-21070,Ted Trevino,OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,5.98,1,0,5.98,First Class,Consumer,Los Angeles,California,West,United States,90045
12/28/2015,12/31/2015,EM-13960,Eric Murdock,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,54.384,2,0.2,108.768,Second Class,Consumer,Philadelphia,Pennsylvania,East,United States,19134
11/16/2016,11/20/2016,RD-19900,Ruben Dartt,OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,28.4,5,0,142,Standard Class,Consumer,Carlsbad,New Mexico,West,United States,88220
11-07-2016,11-11-2016,MJ-17740,Max Jones,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,27.68,2,0.2,55.36,Standard Class,Consumer,Seattle,Washington,West,United States,98115
09-08-2014,09-12-2014,BM-11140,Becky Martin,OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,9.936,3,0.2,29.808,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
09-08-2014,09-12-2014,BM-11140,Becky Martin,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,8159.952,8,0.4,65279.616,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
09-08-2014,09-12-2014,BM-11140,Becky Martin,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,275.928,3,0.2,827.784,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
09-08-2014,09-12-2014,BM-11140,Becky Martin,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,1740.06,9,0.3,15660.54,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
09-08-2014,09-12-2014,BM-11140,Becky Martin,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,32.064,6,0.2,192.384,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
09-08-2014,09-12-2014,BM-11140,Becky Martin,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,177.98,5,0.8,889.9,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
09-08-2014,09-12-2014,BM-11140,Becky Martin,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,143.976,3,0.2,431.928,Standard Class,Consumer,San Antonio,Texas,Central,United States,78207
08-05-2014,08-09-2014,CS-12130,Chad Sievert,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",Office Supplies,Paper,20.94,3,0,62.82,Standard Class,Consumer,Los Angeles,California,West,United States,90004
08-05-2014,08-09-2014,CS-12130,Chad Sievert,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,110.96,2,0,221.92,Standard Class,Consumer,Los Angeles,California,West,United States,90004
08-05-2014,08-09-2014,CS-12130,Chad Sievert,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,340.144,7,0.2,2381.008,Standard Class,Consumer,Los Angeles,California,West,United States,90004
09/14/2014,09/19/2014,JB-15400,Jennifer Braxton,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,52.448,2,0.8,104.896,Standard Class,Corporate,Chicago,Illinois,Central,United States,60623
09/14/2014,09/19/2014,JB-15400,Jennifer Braxton,OFF-LA-10003148,Avery 51,Office Supplies,Labels,20.16,4,0.2,80.64,Standard Class,Corporate,Chicago,Illinois,Central,United States,60623
04/21/2017,04/25/2017,SJ-20500,Shirley Jackson,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,97.264,4,0.8,389.056,Second Class,Consumer,Houston,Texas,Central,United States,77036
11/21/2015,11/23/2015,JE-15745,Joel Eaton,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,2777.614,Second Class,Consumer,Newark,Ohio,East,United States,43055
11/21/2015,11/23/2015,JE-15745,Joel Eaton,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,15.88,5,0.2,79.4,Second Class,Consumer,Newark,Ohio,East,United States,43055
12/15/2015,12/19/2015,JK-15640,Jim Kriz,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,3.28,1,0,3.28,Standard Class,Home Office,New York City,New York,East,United States,10009
12-05-2014,12-09-2014,DK-13150,David Kendrick,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,24.816,2,0.2,49.632,Second Class,Corporate,Decatur,Illinois,Central,United States,62521
12-05-2014,12-09-2014,DK-13150,David Kendrick,TEC-AC-10004659,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,Technology,Accessories,408.744,7,0.2,2861.208,Second Class,Corporate,Decatur,Illinois,Central,United States,62521
11/19/2014,11/24/2014,RM-19675,Robert Marley,TEC-PH-10003273,AT&T TR1909W,Technology,Phones,503.96,4,0,2015.84,Second Class,Home Office,Monroe,Louisiana,South,United States,71203
11/19/2014,11/24/2014,RM-19675,Robert Marley,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,149.95,5,0,749.75,Second Class,Home Office,Monroe,Louisiana,South,United States,71203
11/19/2014,11/24/2014,RM-19675,Robert Marley,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,29,2,0,58,Second Class,Home Office,Monroe,Louisiana,South,United States,71203
11/28/2016,12-02-2016,SK-19990,Sally Knutson,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,7.16,2,0,14.32,Standard Class,Consumer,Fairfield,Connecticut,East,United States,6824
08/26/2014,08/30/2014,FM-14290,Frank Merwin,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,176.8,8,0,1414.4,Standard Class,Home Office,Los Angeles,California,West,United States,90032
07/16/2016,07/22/2016,AM-10360,Alice McCarthy,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,37.224,3,0.2,111.672,Standard Class,Corporate,Grand Prairie,Texas,Central,United States,75051
07/16/2016,07/22/2016,AM-10360,Alice McCarthy,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,20.016,3,0.2,60.048,Standard Class,Corporate,Grand Prairie,Texas,Central,United States,75051
10-12-2015,10/14/2015,MP-17470,Mark Packer,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,899.136,4,0.2,3596.544,First Class,Home Office,New York City,New York,East,United States,10035
10-12-2015,10/14/2015,MP-17470,Mark Packer,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,71.76,6,0,430.56,First Class,Home Office,New York City,New York,East,United States,10035
10-12-2015,10/14/2015,MP-17470,Mark Packer,OFF-PA-10000061,Xerox 205,Office Supplies,Paper,51.84,8,0,414.72,First Class,Home Office,New York City,New York,East,United States,10035
10-12-2015,10/14/2015,MP-17470,Mark Packer,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,626.352,3,0.2,1879.056,First Class,Home Office,New York City,New York,East,United States,10035
10-12-2015,10/14/2015,MP-17470,Mark Packer,OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,19.9,5,0,99.5,First Class,Home Office,New York City,New York,East,United States,10035
10/31/2015,11-06-2015,MZ-17515,Mary Zewe,OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,14.28,7,0,99.96,Standard Class,Corporate,Redlands,California,West,United States,92374
03/21/2014,03/25/2014,CB-12025,Cassandra Brandow,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,7.408,2,0.2,14.816,Standard Class,Consumer,Hamilton,Ohio,East,United States,45011
03/21/2014,03/25/2014,CB-12025,Cassandra Brandow,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,6.048,3,0.2,18.144,Standard Class,Consumer,Hamilton,Ohio,East,United States,45011
11-06-2017,11/13/2017,VM-21685,Valerie Mitchum,OFF-ST-10001414,Decoflex Hanging Personal Folder File,Office Supplies,Storage,46.26,3,0,138.78,Standard Class,Home Office,Westfield,New Jersey,East,United States,7090
07-06-2017,07/13/2017,FH-14365,Fred Hopkins,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,2.946,2,0.7,5.892,Standard Class,Corporate,Philadelphia,Pennsylvania,East,United States,19120
07-06-2017,07/13/2017,FH-14365,Fred Hopkins,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,16.056,3,0.2,48.168,Standard Class,Corporate,Philadelphia,Pennsylvania,East,United States,19120
06/24/2017,06/29/2017,MB-17305,Maria Bertelson,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,21.744,3,0.2,65.232,Standard Class,Consumer,Akron,Ohio,East,United States,44312
08-03-2014,08-05-2014,BS-11755,Bruce Stewart,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,218.75,2,0.5,437.5,First Class,Consumer,Denver,Colorado,West,United States,80219
08-03-2014,08-05-2014,BS-11755,Bruce Stewart,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,2.6,1,0.2,2.6,First Class,Consumer,Denver,Colorado,West,United States,80219
12/17/2017,12/21/2017,LC-17140,Logan Currie,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,66.284,2,0.8,132.568,Second Class,Consumer,Dallas,Texas,Central,United States,75220
06-03-2017,06-07-2017,HK-14890,Heather Kirkland,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,35.168,7,0.2,246.176,Standard Class,Corporate,Franklin,Tennessee,South,United States,37064
12-09-2017,12/14/2017,LE-16810,Laurel Elliston,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,444.768,4,0.2,1779.072,Standard Class,Consumer,Whittier,California,West,United States,90604
12-01-2017,12-07-2017,JH-15985,Joseph Holt,OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,83.92,4,0,335.68,Standard Class,Consumer,Saginaw,Michigan,Central,United States,48601
12-01-2017,12-07-2017,JH-15985,Joseph Holt,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,131.98,2,0,263.96,Standard Class,Consumer,Saginaw,Michigan,Central,United States,48601
12-01-2017,12-07-2017,JH-15985,Joseph Holt,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,15.92,4,0,63.68,Standard Class,Consumer,Saginaw,Michigan,Central,United States,48601
